ENSSTUG00000000713_1	270231c3cb913add7c50bfd3584dd011	159	Pfam	PF00644	Poly(ADP-ribose) polymerase catalytic domain	22	95	3.9E-4	T	14-06-2024	IPR012317	Poly(ADP-ribose) polymerase, catalytic domain	GO:0003950(InterPro)	MetaCyc:PWY-5381|MetaCyc:PWY-5800|MetaCyc:PWY-6148|MetaCyc:PWY-6720|MetaCyc:PWY-7018|MetaCyc:PWY-7025|MetaCyc:PWY-7450|MetaCyc:PWY-7817|MetaCyc:PWY-7981|Reactome:R-CEL-5696394|Reactome:R-CEL-5696395|Reactome:R-CEL-5696400|Reactome:R-DME-110362|Reactome:R-DME-2173795|Reactome:R-DME-3108214|Reactome:R-DME-5685939|Reactome:R-DME-5696394|Reactome:R-DME-5696395|Reactome:R-DME-5696400|Reactome:R-DRE-110362|Reactome:R-DRE-3108214|Reactome:R-DRE-5696394|Reactome:R-DRE-5696395|Reactome:R-DRE-5696400|Reactome:R-HSA-110362|Reactome:R-HSA-192814|Reactome:R-HSA-197264|Reactome:R-HSA-201681|Reactome:R-HSA-2173795|Reactome:R-HSA-3108214|Reactome:R-HSA-4641257|Reactome:R-HSA-5545619|Reactome:R-HSA-5685939|Reactome:R-HSA-5689880|Reactome:R-HSA-5696394|Reactome:R-HSA-5696395|Reactome:R-HSA-5696400|Reactome:R-HSA-6802952|Reactome:R-HSA-8948751|Reactome:R-HSA-9683610|Reactome:R-HSA-9694631|Reactome:R-MMU-110362|Reactome:R-MMU-197264|Reactome:R-MMU-201681|Reactome:R-MMU-2173795|Reactome:R-MMU-3108214|Reactome:R-MMU-4641257|Reactome:R-MMU-5685939|Reactome:R-MMU-5689880|Reactome:R-MMU-5696394|Reactome:R-MMU-5696395|Reactome:R-MMU-5696400|Reactome:R-MMU-8948751|Reactome:R-RNO-110362|Reactome:R-RNO-197264|Reactome:R-RNO-2173795|Reactome:R-RNO-3108214|Reactome:R-RNO-5685939|Reactome:R-RNO-5696394|Reactome:R-RNO-5696395|Reactome:R-RNO-5696400
ENSSTUG00000000713_1	270231c3cb913add7c50bfd3584dd011	159	Gene3D	G3DSA:3.90.175.10	Diphtheria Toxin, domain 1	8	107	4.8E-18	T	14-06-2024	-	-	-	-
ENSSTUG00000000713_1	270231c3cb913add7c50bfd3584dd011	159	PANTHER	PTHR36542	GIG2-LIKE PROTEIN DRED-RELATED	10	148	1.8E-60	T	14-06-2024	-	-	GO:0005737(PANTHER)	-
ENSOMYG00000056033_1	6f0414802a135c52fd07fcaa2e96446c	151	Gene3D	G3DSA:3.90.175.10	Diphtheria Toxin, domain 1	9	113	2.6E-22	T	14-06-2024	-	-	-	-
ENSOMYG00000056033_1	6f0414802a135c52fd07fcaa2e96446c	151	Pfam	PF00644	Poly(ADP-ribose) polymerase catalytic domain	20	110	3.1E-4	T	14-06-2024	IPR012317	Poly(ADP-ribose) polymerase, catalytic domain	GO:0003950(InterPro)	MetaCyc:PWY-5381|MetaCyc:PWY-5800|MetaCyc:PWY-6148|MetaCyc:PWY-6720|MetaCyc:PWY-7018|MetaCyc:PWY-7025|MetaCyc:PWY-7450|MetaCyc:PWY-7817|MetaCyc:PWY-7981|Reactome:R-CEL-5696394|Reactome:R-CEL-5696395|Reactome:R-CEL-5696400|Reactome:R-DME-110362|Reactome:R-DME-2173795|Reactome:R-DME-3108214|Reactome:R-DME-5685939|Reactome:R-DME-5696394|Reactome:R-DME-5696395|Reactome:R-DME-5696400|Reactome:R-DRE-110362|Reactome:R-DRE-3108214|Reactome:R-DRE-5696394|Reactome:R-DRE-5696395|Reactome:R-DRE-5696400|Reactome:R-HSA-110362|Reactome:R-HSA-192814|Reactome:R-HSA-197264|Reactome:R-HSA-201681|Reactome:R-HSA-2173795|Reactome:R-HSA-3108214|Reactome:R-HSA-4641257|Reactome:R-HSA-5545619|Reactome:R-HSA-5685939|Reactome:R-HSA-5689880|Reactome:R-HSA-5696394|Reactome:R-HSA-5696395|Reactome:R-HSA-5696400|Reactome:R-HSA-6802952|Reactome:R-HSA-8948751|Reactome:R-HSA-9683610|Reactome:R-HSA-9694631|Reactome:R-MMU-110362|Reactome:R-MMU-197264|Reactome:R-MMU-201681|Reactome:R-MMU-2173795|Reactome:R-MMU-3108214|Reactome:R-MMU-4641257|Reactome:R-MMU-5685939|Reactome:R-MMU-5689880|Reactome:R-MMU-5696394|Reactome:R-MMU-5696395|Reactome:R-MMU-5696400|Reactome:R-MMU-8948751|Reactome:R-RNO-110362|Reactome:R-RNO-197264|Reactome:R-RNO-2173795|Reactome:R-RNO-3108214|Reactome:R-RNO-5685939|Reactome:R-RNO-5696394|Reactome:R-RNO-5696395|Reactome:R-RNO-5696400
ENSOMYG00000056033_1	6f0414802a135c52fd07fcaa2e96446c	151	SUPERFAMILY	SSF56399	ADP-ribosylation	17	143	5.18E-23	T	14-06-2024	-	-	-	-
ENSOMYG00000056033_1	6f0414802a135c52fd07fcaa2e96446c	151	PANTHER	PTHR36542	GIG2-LIKE PROTEIN DRED-RELATED	11	149	1.1E-61	T	14-06-2024	-	-	GO:0005737(PANTHER)	-
ENSOMYG00000076988_1	2bad7bbf1c95444ac5946a60d370b9fb	174	SUPERFAMILY	SSF56399	ADP-ribosylation	21	146	3.53E-20	T	14-06-2024	-	-	-	-
ENSOMYG00000076988_1	2bad7bbf1c95444ac5946a60d370b9fb	174	Pfam	PF00644	Poly(ADP-ribose) polymerase catalytic domain	22	110	1.1E-4	T	14-06-2024	IPR012317	Poly(ADP-ribose) polymerase, catalytic domain	GO:0003950(InterPro)	MetaCyc:PWY-5381|MetaCyc:PWY-5800|MetaCyc:PWY-6148|MetaCyc:PWY-6720|MetaCyc:PWY-7018|MetaCyc:PWY-7025|MetaCyc:PWY-7450|MetaCyc:PWY-7817|MetaCyc:PWY-7981|Reactome:R-CEL-5696394|Reactome:R-CEL-5696395|Reactome:R-CEL-5696400|Reactome:R-DME-110362|Reactome:R-DME-2173795|Reactome:R-DME-3108214|Reactome:R-DME-5685939|Reactome:R-DME-5696394|Reactome:R-DME-5696395|Reactome:R-DME-5696400|Reactome:R-DRE-110362|Reactome:R-DRE-3108214|Reactome:R-DRE-5696394|Reactome:R-DRE-5696395|Reactome:R-DRE-5696400|Reactome:R-HSA-110362|Reactome:R-HSA-192814|Reactome:R-HSA-197264|Reactome:R-HSA-201681|Reactome:R-HSA-2173795|Reactome:R-HSA-3108214|Reactome:R-HSA-4641257|Reactome:R-HSA-5545619|Reactome:R-HSA-5685939|Reactome:R-HSA-5689880|Reactome:R-HSA-5696394|Reactome:R-HSA-5696395|Reactome:R-HSA-5696400|Reactome:R-HSA-6802952|Reactome:R-HSA-8948751|Reactome:R-HSA-9683610|Reactome:R-HSA-9694631|Reactome:R-MMU-110362|Reactome:R-MMU-197264|Reactome:R-MMU-201681|Reactome:R-MMU-2173795|Reactome:R-MMU-3108214|Reactome:R-MMU-4641257|Reactome:R-MMU-5685939|Reactome:R-MMU-5689880|Reactome:R-MMU-5696394|Reactome:R-MMU-5696395|Reactome:R-MMU-5696400|Reactome:R-MMU-8948751|Reactome:R-RNO-110362|Reactome:R-RNO-197264|Reactome:R-RNO-2173795|Reactome:R-RNO-3108214|Reactome:R-RNO-5685939|Reactome:R-RNO-5696394|Reactome:R-RNO-5696395|Reactome:R-RNO-5696400
ENSOMYG00000076988_1	2bad7bbf1c95444ac5946a60d370b9fb	174	Gene3D	G3DSA:3.90.175.10	Diphtheria Toxin, domain 1	9	115	3.0E-21	T	14-06-2024	-	-	-	-
ENSOMYG00000076988_1	2bad7bbf1c95444ac5946a60d370b9fb	174	PANTHER	PTHR36542	GIG2-LIKE PROTEIN DRED-RELATED	10	152	2.7E-59	T	14-06-2024	-	-	GO:0005737(PANTHER)	-
ENSSSAG00000082930_1	d874a3a453b88b40c0e53cb9e28397ee	157	PANTHER	PTHR36542	GIG2-LIKE PROTEIN DRED-RELATED	22	156	5.3E-55	T	14-06-2024	-	-	GO:0005737(PANTHER)	-
ENSSSAG00000082930_1	d874a3a453b88b40c0e53cb9e28397ee	157	Gene3D	G3DSA:3.90.175.10	Diphtheria Toxin, domain 1	5	121	5.2E-21	T	14-06-2024	-	-	-	-
ENSSSAG00000082930_1	d874a3a453b88b40c0e53cb9e28397ee	157	Pfam	PF00644	Poly(ADP-ribose) polymerase catalytic domain	28	116	3.2E-4	T	14-06-2024	IPR012317	Poly(ADP-ribose) polymerase, catalytic domain	GO:0003950(InterPro)	MetaCyc:PWY-5381|MetaCyc:PWY-5800|MetaCyc:PWY-6148|MetaCyc:PWY-6720|MetaCyc:PWY-7018|MetaCyc:PWY-7025|MetaCyc:PWY-7450|MetaCyc:PWY-7817|MetaCyc:PWY-7981|Reactome:R-CEL-5696394|Reactome:R-CEL-5696395|Reactome:R-CEL-5696400|Reactome:R-DME-110362|Reactome:R-DME-2173795|Reactome:R-DME-3108214|Reactome:R-DME-5685939|Reactome:R-DME-5696394|Reactome:R-DME-5696395|Reactome:R-DME-5696400|Reactome:R-DRE-110362|Reactome:R-DRE-3108214|Reactome:R-DRE-5696394|Reactome:R-DRE-5696395|Reactome:R-DRE-5696400|Reactome:R-HSA-110362|Reactome:R-HSA-192814|Reactome:R-HSA-197264|Reactome:R-HSA-201681|Reactome:R-HSA-2173795|Reactome:R-HSA-3108214|Reactome:R-HSA-4641257|Reactome:R-HSA-5545619|Reactome:R-HSA-5685939|Reactome:R-HSA-5689880|Reactome:R-HSA-5696394|Reactome:R-HSA-5696395|Reactome:R-HSA-5696400|Reactome:R-HSA-6802952|Reactome:R-HSA-8948751|Reactome:R-HSA-9683610|Reactome:R-HSA-9694631|Reactome:R-MMU-110362|Reactome:R-MMU-197264|Reactome:R-MMU-201681|Reactome:R-MMU-2173795|Reactome:R-MMU-3108214|Reactome:R-MMU-4641257|Reactome:R-MMU-5685939|Reactome:R-MMU-5689880|Reactome:R-MMU-5696394|Reactome:R-MMU-5696395|Reactome:R-MMU-5696400|Reactome:R-MMU-8948751|Reactome:R-RNO-110362|Reactome:R-RNO-197264|Reactome:R-RNO-2173795|Reactome:R-RNO-3108214|Reactome:R-RNO-5685939|Reactome:R-RNO-5696394|Reactome:R-RNO-5696395|Reactome:R-RNO-5696400
ENSSSAG00000082930_1	d874a3a453b88b40c0e53cb9e28397ee	157	SUPERFAMILY	SSF56399	ADP-ribosylation	14	150	6.91E-21	T	14-06-2024	-	-	-	-
ENSHHUG00000046889_1	231d728bb876be567efa188ae598f0c9	148	Pfam	PF00644	Poly(ADP-ribose) polymerase catalytic domain	8	105	4.3E-6	T	14-06-2024	IPR012317	Poly(ADP-ribose) polymerase, catalytic domain	GO:0003950(InterPro)	MetaCyc:PWY-5381|MetaCyc:PWY-5800|MetaCyc:PWY-6148|MetaCyc:PWY-6720|MetaCyc:PWY-7018|MetaCyc:PWY-7025|MetaCyc:PWY-7450|MetaCyc:PWY-7817|MetaCyc:PWY-7981|Reactome:R-CEL-5696394|Reactome:R-CEL-5696395|Reactome:R-CEL-5696400|Reactome:R-DME-110362|Reactome:R-DME-2173795|Reactome:R-DME-3108214|Reactome:R-DME-5685939|Reactome:R-DME-5696394|Reactome:R-DME-5696395|Reactome:R-DME-5696400|Reactome:R-DRE-110362|Reactome:R-DRE-3108214|Reactome:R-DRE-5696394|Reactome:R-DRE-5696395|Reactome:R-DRE-5696400|Reactome:R-HSA-110362|Reactome:R-HSA-192814|Reactome:R-HSA-197264|Reactome:R-HSA-201681|Reactome:R-HSA-2173795|Reactome:R-HSA-3108214|Reactome:R-HSA-4641257|Reactome:R-HSA-5545619|Reactome:R-HSA-5685939|Reactome:R-HSA-5689880|Reactome:R-HSA-5696394|Reactome:R-HSA-5696395|Reactome:R-HSA-5696400|Reactome:R-HSA-6802952|Reactome:R-HSA-8948751|Reactome:R-HSA-9683610|Reactome:R-HSA-9694631|Reactome:R-MMU-110362|Reactome:R-MMU-197264|Reactome:R-MMU-201681|Reactome:R-MMU-2173795|Reactome:R-MMU-3108214|Reactome:R-MMU-4641257|Reactome:R-MMU-5685939|Reactome:R-MMU-5689880|Reactome:R-MMU-5696394|Reactome:R-MMU-5696395|Reactome:R-MMU-5696400|Reactome:R-MMU-8948751|Reactome:R-RNO-110362|Reactome:R-RNO-197264|Reactome:R-RNO-2173795|Reactome:R-RNO-3108214|Reactome:R-RNO-5685939|Reactome:R-RNO-5696394|Reactome:R-RNO-5696395|Reactome:R-RNO-5696400
ENSHHUG00000046889_1	231d728bb876be567efa188ae598f0c9	148	SUPERFAMILY	SSF56399	ADP-ribosylation	7	141	6.91E-25	T	14-06-2024	-	-	-	-
ENSHHUG00000046889_1	231d728bb876be567efa188ae598f0c9	148	PANTHER	PTHR36542	GIG2-LIKE PROTEIN DRED-RELATED	9	141	1.0E-58	T	14-06-2024	-	-	GO:0005737(PANTHER)	-
ENSHHUG00000046889_1	231d728bb876be567efa188ae598f0c9	148	Gene3D	G3DSA:3.90.175.10	Diphtheria Toxin, domain 1	2	110	5.2E-22	T	14-06-2024	-	-	-	-
ENSSTUG00000012135_1	bf550fbc11792c4e96821410185bb6f7	143	Pfam	PF00644	Poly(ADP-ribose) polymerase catalytic domain	13	102	1.5E-7	T	14-06-2024	IPR012317	Poly(ADP-ribose) polymerase, catalytic domain	GO:0003950(InterPro)	MetaCyc:PWY-5381|MetaCyc:PWY-5800|MetaCyc:PWY-6148|MetaCyc:PWY-6720|MetaCyc:PWY-7018|MetaCyc:PWY-7025|MetaCyc:PWY-7450|MetaCyc:PWY-7817|MetaCyc:PWY-7981|Reactome:R-CEL-5696394|Reactome:R-CEL-5696395|Reactome:R-CEL-5696400|Reactome:R-DME-110362|Reactome:R-DME-2173795|Reactome:R-DME-3108214|Reactome:R-DME-5685939|Reactome:R-DME-5696394|Reactome:R-DME-5696395|Reactome:R-DME-5696400|Reactome:R-DRE-110362|Reactome:R-DRE-3108214|Reactome:R-DRE-5696394|Reactome:R-DRE-5696395|Reactome:R-DRE-5696400|Reactome:R-HSA-110362|Reactome:R-HSA-192814|Reactome:R-HSA-197264|Reactome:R-HSA-201681|Reactome:R-HSA-2173795|Reactome:R-HSA-3108214|Reactome:R-HSA-4641257|Reactome:R-HSA-5545619|Reactome:R-HSA-5685939|Reactome:R-HSA-5689880|Reactome:R-HSA-5696394|Reactome:R-HSA-5696395|Reactome:R-HSA-5696400|Reactome:R-HSA-6802952|Reactome:R-HSA-8948751|Reactome:R-HSA-9683610|Reactome:R-HSA-9694631|Reactome:R-MMU-110362|Reactome:R-MMU-197264|Reactome:R-MMU-201681|Reactome:R-MMU-2173795|Reactome:R-MMU-3108214|Reactome:R-MMU-4641257|Reactome:R-MMU-5685939|Reactome:R-MMU-5689880|Reactome:R-MMU-5696394|Reactome:R-MMU-5696395|Reactome:R-MMU-5696400|Reactome:R-MMU-8948751|Reactome:R-RNO-110362|Reactome:R-RNO-197264|Reactome:R-RNO-2173795|Reactome:R-RNO-3108214|Reactome:R-RNO-5685939|Reactome:R-RNO-5696394|Reactome:R-RNO-5696395|Reactome:R-RNO-5696400
ENSSTUG00000012135_1	bf550fbc11792c4e96821410185bb6f7	143	Gene3D	G3DSA:3.90.175.10	Diphtheria Toxin, domain 1	1	106	2.0E-22	T	14-06-2024	-	-	-	-
ENSSTUG00000012135_1	bf550fbc11792c4e96821410185bb6f7	143	SUPERFAMILY	SSF56399	ADP-ribosylation	4	135	8.63E-23	T	14-06-2024	-	-	-	-
ENSSTUG00000012135_1	bf550fbc11792c4e96821410185bb6f7	143	PANTHER	PTHR36542	GIG2-LIKE PROTEIN DRED-RELATED	5	141	2.4E-58	T	14-06-2024	-	-	GO:0005737(PANTHER)	-
ENSOTSG00005039567_1	a84bf24ee408235c4a676c4042d0b98b	308	Pfam	PF00644	Poly(ADP-ribose) polymerase catalytic domain	143	241	7.9E-6	T	14-06-2024	IPR012317	Poly(ADP-ribose) polymerase, catalytic domain	GO:0003950(InterPro)	MetaCyc:PWY-5381|MetaCyc:PWY-5800|MetaCyc:PWY-6148|MetaCyc:PWY-6720|MetaCyc:PWY-7018|MetaCyc:PWY-7025|MetaCyc:PWY-7450|MetaCyc:PWY-7817|MetaCyc:PWY-7981|Reactome:R-CEL-5696394|Reactome:R-CEL-5696395|Reactome:R-CEL-5696400|Reactome:R-DME-110362|Reactome:R-DME-2173795|Reactome:R-DME-3108214|Reactome:R-DME-5685939|Reactome:R-DME-5696394|Reactome:R-DME-5696395|Reactome:R-DME-5696400|Reactome:R-DRE-110362|Reactome:R-DRE-3108214|Reactome:R-DRE-5696394|Reactome:R-DRE-5696395|Reactome:R-DRE-5696400|Reactome:R-HSA-110362|Reactome:R-HSA-192814|Reactome:R-HSA-197264|Reactome:R-HSA-201681|Reactome:R-HSA-2173795|Reactome:R-HSA-3108214|Reactome:R-HSA-4641257|Reactome:R-HSA-5545619|Reactome:R-HSA-5685939|Reactome:R-HSA-5689880|Reactome:R-HSA-5696394|Reactome:R-HSA-5696395|Reactome:R-HSA-5696400|Reactome:R-HSA-6802952|Reactome:R-HSA-8948751|Reactome:R-HSA-9683610|Reactome:R-HSA-9694631|Reactome:R-MMU-110362|Reactome:R-MMU-197264|Reactome:R-MMU-201681|Reactome:R-MMU-2173795|Reactome:R-MMU-3108214|Reactome:R-MMU-4641257|Reactome:R-MMU-5685939|Reactome:R-MMU-5689880|Reactome:R-MMU-5696394|Reactome:R-MMU-5696395|Reactome:R-MMU-5696400|Reactome:R-MMU-8948751|Reactome:R-RNO-110362|Reactome:R-RNO-197264|Reactome:R-RNO-2173795|Reactome:R-RNO-3108214|Reactome:R-RNO-5685939|Reactome:R-RNO-5696394|Reactome:R-RNO-5696395|Reactome:R-RNO-5696400
ENSOTSG00005039567_1	a84bf24ee408235c4a676c4042d0b98b	308	Pfam	PF00644	Poly(ADP-ribose) polymerase catalytic domain	27	115	0.0015	T	14-06-2024	IPR012317	Poly(ADP-ribose) polymerase, catalytic domain	GO:0003950(InterPro)	MetaCyc:PWY-5381|MetaCyc:PWY-5800|MetaCyc:PWY-6148|MetaCyc:PWY-6720|MetaCyc:PWY-7018|MetaCyc:PWY-7025|MetaCyc:PWY-7450|MetaCyc:PWY-7817|MetaCyc:PWY-7981|Reactome:R-CEL-5696394|Reactome:R-CEL-5696395|Reactome:R-CEL-5696400|Reactome:R-DME-110362|Reactome:R-DME-2173795|Reactome:R-DME-3108214|Reactome:R-DME-5685939|Reactome:R-DME-5696394|Reactome:R-DME-5696395|Reactome:R-DME-5696400|Reactome:R-DRE-110362|Reactome:R-DRE-3108214|Reactome:R-DRE-5696394|Reactome:R-DRE-5696395|Reactome:R-DRE-5696400|Reactome:R-HSA-110362|Reactome:R-HSA-192814|Reactome:R-HSA-197264|Reactome:R-HSA-201681|Reactome:R-HSA-2173795|Reactome:R-HSA-3108214|Reactome:R-HSA-4641257|Reactome:R-HSA-5545619|Reactome:R-HSA-5685939|Reactome:R-HSA-5689880|Reactome:R-HSA-5696394|Reactome:R-HSA-5696395|Reactome:R-HSA-5696400|Reactome:R-HSA-6802952|Reactome:R-HSA-8948751|Reactome:R-HSA-9683610|Reactome:R-HSA-9694631|Reactome:R-MMU-110362|Reactome:R-MMU-197264|Reactome:R-MMU-201681|Reactome:R-MMU-2173795|Reactome:R-MMU-3108214|Reactome:R-MMU-4641257|Reactome:R-MMU-5685939|Reactome:R-MMU-5689880|Reactome:R-MMU-5696394|Reactome:R-MMU-5696395|Reactome:R-MMU-5696400|Reactome:R-MMU-8948751|Reactome:R-RNO-110362|Reactome:R-RNO-197264|Reactome:R-RNO-2173795|Reactome:R-RNO-3108214|Reactome:R-RNO-5685939|Reactome:R-RNO-5696394|Reactome:R-RNO-5696395|Reactome:R-RNO-5696400
ENSOTSG00005039567_1	a84bf24ee408235c4a676c4042d0b98b	308	Gene3D	G3DSA:3.90.175.10	Diphtheria Toxin, domain 1	6	121	1.2E-20	T	14-06-2024	-	-	-	-
ENSOTSG00005039567_1	a84bf24ee408235c4a676c4042d0b98b	308	Gene3D	G3DSA:3.90.175.10	Diphtheria Toxin, domain 1	144	253	6.2E-19	T	14-06-2024	-	-	-	-
ENSOTSG00005039567_1	a84bf24ee408235c4a676c4042d0b98b	308	SUPERFAMILY	SSF56399	ADP-ribosylation	14	151	2.36E-20	T	14-06-2024	-	-	-	-
ENSOTSG00005039567_1	a84bf24ee408235c4a676c4042d0b98b	308	SUPERFAMILY	SSF56399	ADP-ribosylation	172	287	8.63E-21	T	14-06-2024	-	-	-	-
ENSOTSG00005039567_1	a84bf24ee408235c4a676c4042d0b98b	308	PANTHER	PTHR36542	GIG2-LIKE PROTEIN DRED-RELATED	162	297	3.9E-119	T	14-06-2024	-	-	GO:0005737(PANTHER)	-
ENSOMYG00000065422_1	2ee4f824d37636f4df419677bfddd647	137	PANTHER	PTHR36542	GIG2-LIKE PROTEIN DRED-RELATED	5	124	4.0E-48	T	14-06-2024	-	-	GO:0005737(PANTHER)	-
ENSOMYG00000065422_1	2ee4f824d37636f4df419677bfddd647	137	Gene3D	G3DSA:3.90.175.10	Diphtheria Toxin, domain 1	25	91	7.0E-9	T	14-06-2024	-	-	-	-
ENSOMYG00000065422_1	2ee4f824d37636f4df419677bfddd647	137	SUPERFAMILY	SSF56399	ADP-ribosylation	4	125	8.63E-18	T	14-06-2024	-	-	-	-
ENSOKIG00005046890_1	ec2cf40de6d5c30675b943318896c2a6	151	Gene3D	G3DSA:3.90.175.10	Diphtheria Toxin, domain 1	9	113	1.0E-21	T	14-06-2024	-	-	-	-
ENSOKIG00005046890_1	ec2cf40de6d5c30675b943318896c2a6	151	Pfam	PF00644	Poly(ADP-ribose) polymerase catalytic domain	20	109	1.8E-4	T	14-06-2024	IPR012317	Poly(ADP-ribose) polymerase, catalytic domain	GO:0003950(InterPro)	MetaCyc:PWY-5381|MetaCyc:PWY-5800|MetaCyc:PWY-6148|MetaCyc:PWY-6720|MetaCyc:PWY-7018|MetaCyc:PWY-7025|MetaCyc:PWY-7450|MetaCyc:PWY-7817|MetaCyc:PWY-7981|Reactome:R-CEL-5696394|Reactome:R-CEL-5696395|Reactome:R-CEL-5696400|Reactome:R-DME-110362|Reactome:R-DME-2173795|Reactome:R-DME-3108214|Reactome:R-DME-5685939|Reactome:R-DME-5696394|Reactome:R-DME-5696395|Reactome:R-DME-5696400|Reactome:R-DRE-110362|Reactome:R-DRE-3108214|Reactome:R-DRE-5696394|Reactome:R-DRE-5696395|Reactome:R-DRE-5696400|Reactome:R-HSA-110362|Reactome:R-HSA-192814|Reactome:R-HSA-197264|Reactome:R-HSA-201681|Reactome:R-HSA-2173795|Reactome:R-HSA-3108214|Reactome:R-HSA-4641257|Reactome:R-HSA-5545619|Reactome:R-HSA-5685939|Reactome:R-HSA-5689880|Reactome:R-HSA-5696394|Reactome:R-HSA-5696395|Reactome:R-HSA-5696400|Reactome:R-HSA-6802952|Reactome:R-HSA-8948751|Reactome:R-HSA-9683610|Reactome:R-HSA-9694631|Reactome:R-MMU-110362|Reactome:R-MMU-197264|Reactome:R-MMU-201681|Reactome:R-MMU-2173795|Reactome:R-MMU-3108214|Reactome:R-MMU-4641257|Reactome:R-MMU-5685939|Reactome:R-MMU-5689880|Reactome:R-MMU-5696394|Reactome:R-MMU-5696395|Reactome:R-MMU-5696400|Reactome:R-MMU-8948751|Reactome:R-RNO-110362|Reactome:R-RNO-197264|Reactome:R-RNO-2173795|Reactome:R-RNO-3108214|Reactome:R-RNO-5685939|Reactome:R-RNO-5696394|Reactome:R-RNO-5696395|Reactome:R-RNO-5696400
ENSOKIG00005046890_1	ec2cf40de6d5c30675b943318896c2a6	151	PANTHER	PTHR36542	GIG2-LIKE PROTEIN DRED-RELATED	11	149	6.2E-61	T	14-06-2024	-	-	GO:0005737(PANTHER)	-
ENSOKIG00005046890_1	ec2cf40de6d5c30675b943318896c2a6	151	SUPERFAMILY	SSF56399	ADP-ribosylation	17	143	2.45E-23	T	14-06-2024	-	-	-	-
ENSHHUG00000046895_1	9f3ba9f9f4a8d7b904998d12b1c9f77e	292	Pfam	PF00644	Poly(ADP-ribose) polymerase catalytic domain	28	117	0.004	T	14-06-2024	IPR012317	Poly(ADP-ribose) polymerase, catalytic domain	GO:0003950(InterPro)	MetaCyc:PWY-5381|MetaCyc:PWY-5800|MetaCyc:PWY-6148|MetaCyc:PWY-6720|MetaCyc:PWY-7018|MetaCyc:PWY-7025|MetaCyc:PWY-7450|MetaCyc:PWY-7817|MetaCyc:PWY-7981|Reactome:R-CEL-5696394|Reactome:R-CEL-5696395|Reactome:R-CEL-5696400|Reactome:R-DME-110362|Reactome:R-DME-2173795|Reactome:R-DME-3108214|Reactome:R-DME-5685939|Reactome:R-DME-5696394|Reactome:R-DME-5696395|Reactome:R-DME-5696400|Reactome:R-DRE-110362|Reactome:R-DRE-3108214|Reactome:R-DRE-5696394|Reactome:R-DRE-5696395|Reactome:R-DRE-5696400|Reactome:R-HSA-110362|Reactome:R-HSA-192814|Reactome:R-HSA-197264|Reactome:R-HSA-201681|Reactome:R-HSA-2173795|Reactome:R-HSA-3108214|Reactome:R-HSA-4641257|Reactome:R-HSA-5545619|Reactome:R-HSA-5685939|Reactome:R-HSA-5689880|Reactome:R-HSA-5696394|Reactome:R-HSA-5696395|Reactome:R-HSA-5696400|Reactome:R-HSA-6802952|Reactome:R-HSA-8948751|Reactome:R-HSA-9683610|Reactome:R-HSA-9694631|Reactome:R-MMU-110362|Reactome:R-MMU-197264|Reactome:R-MMU-201681|Reactome:R-MMU-2173795|Reactome:R-MMU-3108214|Reactome:R-MMU-4641257|Reactome:R-MMU-5685939|Reactome:R-MMU-5689880|Reactome:R-MMU-5696394|Reactome:R-MMU-5696395|Reactome:R-MMU-5696400|Reactome:R-MMU-8948751|Reactome:R-RNO-110362|Reactome:R-RNO-197264|Reactome:R-RNO-2173795|Reactome:R-RNO-3108214|Reactome:R-RNO-5685939|Reactome:R-RNO-5696394|Reactome:R-RNO-5696395|Reactome:R-RNO-5696400
